,cleaned_text,sentiment,stats,comments,retweets,quotes,likes
2749,eabl gives female employees 26week pregnancy loss leave,Neutral,"Sep 20, 2023 · 8:30 AM UTC",0,0,0,0
2750,hp elitebook 830 g5 ksh38000 contact0798638690 intel core i5 16gb ram 256gb ssd 8th generation 133 inches backlit keyboard fingerprint sensor baba the 6th marriage kisii ngong road kuria shameonmpwamaua cate naivasha kasarani kalonzo north eabl russia kenya airways,Neutral,"Sep 20, 2023 · 8:30 AM UTC",0,1,0,3
2751,elevate your space with the beauty of nature and morden design crafted from hardwoods each piece is unique with its own touch of elegance designs are customfor inquiries callapp 0704403456 kibemainaandkingangi dj splash cateeablkibecate actress shameonmpwamaua,Positive,"Sep 20, 2023 · 8:29 AM UTC",1,3,0,7
2752,ruto eabl kalonzo lukwago mombasa,Neutral,"Sep 20, 2023 · 8:28 AM UTC",0,0,0,0
2753,the assumption that men dont undergo psychological trauma when such events occur is stupid ,Negative,"Sep 20, 2023 · 8:27 AM UTC",1,0,0,0
2754,he has stated that the spouse will be given 10 days anyway i completed agree with you even the normal maternity leave days should be equivalent to paternity leave days or they just scrap off maternity leave i mean both parents bodies need to heal equally,Negative,"Sep 20, 2023 · 8:27 AM UTC",1,0,0,0
2755,eabl gives female employees a 26week pregnancy loss leave the leave also extends to male employees whose spouses lose a pregnancy,Neutral,"Sep 20, 2023 · 8:18 AM UTC",0,0,0,0
2756,who is the next nairobi governor sakaja or babu kateactress lgbtq mwashumbenamwakideu hakimi cate kuria uonclass2023 eabl sakaja babuowino,Neutral,"Sep 20, 2023 · 8:15 AM UTC",0,1,0,1
2757,whether your co or association is looking to increase awareness raise funds influence policymakers recruit new members or just impress key audiences at a trade show or annual meeting look no further than kate actress kibe khalwale lgbtq besigye marriage eabl,Positive,"Sep 20, 2023 · 8:15 AM UTC",0,2,1,5
2758,even eabl is laying off workers what other signs does nabii want to realize this over taxation is hurting everyone,Negative,"Sep 20, 2023 · 8:14 AM UTC",9,73,3,112
2759,si mnipee kazi bana me ni operator wa forklift with 3 years expirience lkn ground imekua hard na sionangi mkitangaza vacancy tweeps npeeni retweets adi niwahi banawe,Negative,"Sep 20, 2023 · 8:13 AM UTC",1,4,0,10
2760, has introduced a policy giving its female workers who lose pregnancy six and half months of paid leave we recognise that experiencing pregnancy loss is a grieving process the brewer stated tukonews eabl,Negative,"Sep 20, 2023 · 8:05 AM UTC",1,1,0,5
2761,we are your ideal partner for organizations looking to leverage the power of video production services look no further dm us we have over 15 years of experience producing media for brands and associations of all walks of life khalwale kibe lgbtq kuria kalonzomombasa eabl,Positive,"Sep 20, 2023 · 8:05 AM UTC",1,3,1,5
2762,quick sale harrier 2017 model 41000km mileage leather interior 2000cc sparkling clean 32m 0771871888 khalwale russia kate actress cate kuria ngong road marriage naivasha malindi lgbtq iphone 14 eabl igathe,Positive,"Sep 20, 2023 · 8:02 AM UTC",0,0,0,0
2763,quick sale harrier 2017 model 41000km mileage leather interior 2000cc sparkling clean 32m 0771871888 khalwale russia kate actress cate kuria ngong road marriage naivasha malindi lgbtq iphone 14 eabl,Positive,"Sep 20, 2023 · 8:01 AM UTC",0,0,0,0
2764,when nature proves to you how unlucky you are cv russia kibe miguna macron haiti kyiv nyeri kuria shameonmpwamaua ben eabl safaricom kasarani east africa ukraine kate actress naira kisii khalwale mozambique naivasha poland tanzania realme800croffer imole kenya airways,Positive,"Sep 20, 2023 · 7:58 AM UTC",0,0,0,2
2765,no wonder eabl is falling bit by bit women are poor in business because theyre faithful to their emotions and feelings,Negative,"Sep 20, 2023 · 7:58 AM UTC",0,0,0,0
2766,that elegant look that you desire for the interior of your house contact us and we will actualize it for you254720396489 kate lazima iwork mwaf eabl kuria marriage kalonzo khalwale shameonmpwamaua kibe miguna kate actress kasarani mombasa kisii,Positive,"Sep 20, 2023 · 7:58 AM UTC",0,2,0,2
2767,learn or perish,Neutral,"Sep 20, 2023 · 7:56 AM UTC",0,0,0,0
2768,not exactly gok doesnt consume the cigarettes from bat or alcohol from eabl we consume safaricom because it has the best services on the market and not because gok is a shareholder,Positive,"Sep 20, 2023 · 7:53 AM UTC",1,0,0,0
2769,eabl has started giving female employees who experience pregnancy loss up to six and half months paid leave to grieve a move that sets a new bar for kenyas companies on diversity and inclusion,Negative,"Sep 20, 2023 · 7:45 AM UTC",49,257,31,508
2770,a 250 ml smart vodka retail at ksh150 while 250ml chrome retails at 250 smart is cheap coz the makers evade taxes while eabl pays taxes at the end eabl encounters slow sales,Positive,"Sep 20, 2023 · 7:44 AM UTC",3,0,0,1
2771,she is giving women who have miscouraged in eabl a 6 months paid leave what do you think about that wakuu,Neutral,"Sep 20, 2023 · 7:43 AM UTC",0,0,0,0
2772,how kenyans think you wonder eabl is struggling becoz of many illicit drinks out there that dont pay taxes and thus sell cheaply edging out eabl the likes of smart vodka etc,Positive,"Sep 20, 2023 · 7:42 AM UTC",0,0,0,1
2773,sasa wanapatia females kazi ya kuza beerna hawajui shida za mandume,Neutral,"Sep 20, 2023 · 7:40 AM UTC",0,0,0,0
2774,eabl filled its ranks with certified thotters harlots hoes and toxic feminists eabl has contributed moral decadence feminism has never built anything,Positive,"Sep 20, 2023 · 7:38 AM UTC",1,0,0,1
2775,eabl needs to overhaul their marketing department to return back to the glory days,Neutral,"Sep 20, 2023 · 7:37 AM UTC",1,0,0,0
2776,eabl manufacture alcohol which has destroyed and killed very many peopleinfact many homicides have been carried out by drunk people,Positive,"Sep 20, 2023 · 7:36 AM UTC",2,1,0,11
2777,what about male employees that lose a loved one are foetuses more important than people who actually lived this fake woke feminism is bull,Positive,"Sep 20, 2023 · 7:24 AM UTC",1,0,0,2
2778,eabls decision to offer female employees 26week pregnancy loss leave is a commendable and empathetic step toward supporting womens health and wellbeing,Positive,"Sep 20, 2023 · 7:21 AM UTC",0,1,0,0
2779,is a dying company woke agenda is not sustainable boycotteabl,Neutral,"Sep 20, 2023 · 7:18 AM UTC",2,4,0,46
2780,eabl gives female employees 26week pregnancy loss leave via we recognise that experiencing pregnancy loss is a grieving process that requires patience and time,Neutral,"Sep 20, 2023 · 7:17 AM UTC",0,0,0,0
2781,dont miss tonights ecurve at 10pm as we chat with the brigid wambua the brand manager of smirnoff east africa breweries limited  hosts producer ecurve smirnoffeabl ktnwelcomehome,Negative,"Sep 20, 2023 · 7:14 AM UTC",0,2,0,3
2782,cant keep calm guys am past 1000 followers where are these big brands i work with you,Positive,"Sep 20, 2023 · 7:13 AM UTC",0,0,0,1
2783,you used to bring the best rap pool and futsalstreet battles what happened,Positive,"Sep 20, 2023 · 7:08 AM UTC",0,0,0,1
2784,eabl cuts 168 jobs amidst profit decline,Neutral,"Sep 20, 2023 · 7:08 AM UTC",0,1,0,2
2785,eabl is not even a kenyan companylet it die,Neutral,"Sep 20, 2023 · 6:51 AM UTC",0,0,0,0
2786,eabl gives female employees 26week pregnancy loss leave,Neutral,"Sep 20, 2023 · 6:45 AM UTC",48,239,61,1673
2787,households near transformers will continue to pay ksh 15000 for connection to the national grid under the third phase of a subsidised programme says,Positive,"Sep 20, 2023 · 6:40 AM UTC",1,0,0,0
2788,top government officials gobbled up an extra ksh499 billion on rent hospitality and seminars in the year ended june compared to the previous period defying calls to cut the wastage of taxpayer funds and ease pressure on the exchequer,Positive,"Sep 20, 2023 · 6:40 AM UTC",1,0,0,0
2789,local supermarket chain naivas limited breached the law by failing to report theft of customer data within 72 hours as is required by law and could face a ksh 5 million penalty a senate committee heard on tuesday,Negative,"Sep 20, 2023 · 6:39 AM UTC",1,1,1,1
2790,unless eabl is allowed to target underage drinkers or bring competitions like drink two get one for free theyll die a natural death from the competition,Positive,"Sep 20, 2023 · 6:39 AM UTC",18,29,0,194
2791,contributions under the housing development levy are expected to soar by 408 percent to hit ksh89 billion in the 202627 financial year up from ksh 632 billion in the current fiscal cycle,Negative,"Sep 20, 2023 · 6:35 AM UTC",1,0,0,0
2792,east african breweries limited  has started giving female employees who experience pregnancy loss up to six and half months paid leave to grieve a move that sets a new bar for kenyas companies on diversity and inclusion,Negative,"Sep 20, 2023 · 6:34 AM UTC",1,0,0,0
2793,eabl to give its female workers who miscarry 6 months of paid leave,Neutral,"Sep 20, 2023 · 6:17 AM UTC",0,4,1,26
2794,so eabl created more jobs yesterday right propaganda wont revive the economy,Positive,"Sep 20, 2023 · 6:16 AM UTC",0,0,0,0
2795,eabl will give its female employees who lose their pregnancies up to six and half months paid leave to grieve the leave also extends to male employees whose spouses lose a pregnancy,Negative,"Sep 20, 2023 · 6:13 AM UTC",5,13,2,55
2796,the arrangement will see growers sell their produce to eabl at the price of sh48 per kilogramme,Neutral,"Sep 20, 2023 · 6:10 AM UTC",0,0,0,3
2797,bd reports that eabl has started giving female employees who experience a pregnancy loss up to 65 months paid leave to grieve the leave also applies to male employees whose spouses lose a pregnancy all employers should adopt this one  determine their leave durations,Neutral,"Sep 20, 2023 · 6:07 AM UTC",0,0,0,0
2798,these are employers who need recognition kuna kazi ,Neutral,"Sep 20, 2023 · 5:47 AM UTC",0,0,0,0
2799, has started giving female employees who experience pregnancy loss up to six and a half months paid leave to grieve a move that sets a new bar for kenyas companies on diversity and inclusion spouses will be eligible for 10 working days paid leave  bd,Negative,"Sep 20, 2023 · 5:20 AM UTC",1,17,0,12
2800,east african breweries limited eabl will give its female employees who lose their pregnancies up to six and half months paid leave to grieve a move that sets a new bar for other companies in the country,Negative,"Sep 20, 2023 · 5:14 AM UTC",2,27,0,57
2801,spnews eabl gives female employees 26week pregnancy loss leave via,Neutral,"Sep 20, 2023 · 5:06 AM UTC",0,0,0,0
2802,eabl cuts 168 jobs amid profit decline,Neutral,"Sep 20, 2023 · 4:44 AM UTC",0,0,0,0
2803,isnt that what is happening eabl standard media nation media group sendy and the list continues,Neutral,"Sep 20, 2023 · 4:43 AM UTC",1,0,0,1
2804,this is the first time in over seven years for the eabl staff size to be below 1500 eabls headcount was at 1609 in 2017 but the brewer shed 109 jobs over a fouryear period to close 2021 at 1500 business daily,Positive,"Sep 20, 2023 · 4:41 AM UTC",0,0,0,0
2805,this came in the period eabls net profit fell by 21 percent to ksh1232 billion 8381 million from ksh1557 billion 10592 million eabls profit drop was largely attributable to higher costs with a cocktail of increased indirect taxes cost of sales and net finance costs,Positive,"Sep 20, 2023 · 4:41 AM UTC",1,0,0,0
2806,kenya the headcount at east african breweries plc eabl fell by 168 in the financial year ended june taking the number of employees below 1500 for the first time in over seven years,Positive,"Sep 20, 2023 · 4:41 AM UTC",1,0,0,0
2807,cost of production ya eabl si jokes i am  kplc iko kwa hii mix,Neutral,"Sep 20, 2023 · 4:37 AM UTC",2,6,0,20
2808,good move for eabl,Positive,"Sep 20, 2023 · 4:32 AM UTC",2,0,0,1
2809,good move for eabl i hope the other employers can follow suit,Positive,"Sep 20, 2023 · 4:18 AM UTC",2,0,0,0
2810,siko idhaa,Neutral,"Sep 20, 2023 · 4:06 AM UTC",0,0,0,0
2811,mr president a professional economist will tell u 1 increase taxes and the downside is organizations will downscale to bridge see eabl maybe shut down and move to neighboring countries 2 increase price of a product an people will look 4 alternativesthis uncertainty,Negative,"Sep 20, 2023 · 4:03 AM UTC",1,0,0,1
2812,eabl to give its female employee who miscarry 6 months of paid leave read more amlive,Positive,"Sep 20, 2023 · 3:35 AM UTC",10,26,2,124
2813,eabl gives female employees 26week pregnancy loss leave,Neutral,"Sep 20, 2023 · 3:27 AM UTC",0,0,0,0
2814,magazetini  10 years after terror attack lenku  my 4 days of westgate hell  eabl to give its female workers who miscarry 6 months of paid leave plan extends to male employees whose spouses lose a pregnancy  is taking my husbands name worth the hassle,Positive,"Sep 20, 2023 · 3:13 AM UTC",0,9,0,34
2815,on this lets change the driver eabl now runs like a keg joint sorry they own keg we have a clueless radar less and gambling management in place the board was beaten to submission long ago no hope no recovery,Negative,"Sep 19, 2023 · 8:35 PM UTC",0,0,0,0
2816,with all those factors being taken into account i can safely tell you eabl hupata faida moja biggy sana,Positive,"Sep 19, 2023 · 8:13 PM UTC",0,0,0,0
2817,for the first time i have seen eabl lay off employees and make a loss in a financial year what is happening to industries in kenya,Positive,"Sep 19, 2023 · 7:13 PM UTC",6,23,7,106
2818,eabl cuts 168 jobs amid profit decline,Neutral,"Sep 19, 2023 · 6:44 PM UTC",0,0,0,2
2819,ukiona eabl wanaliajua mambo sio poamkaze belts,Neutral,"Sep 19, 2023 · 5:55 PM UTC",0,0,0,1
2820,for the main shareholder diageo to match its previous dividend income eabl has to at least double profit this is not possible with increased taxation as well as market share loss in the spirits market flatlining beer sales,Negative,"Sep 19, 2023 · 5:41 PM UTC",1,0,0,0
2821,eabl thrived under uhuru impunity the ceo of eabl with kenyatta family did very bad things to their competitors karma is real,Negative,"Sep 19, 2023 · 5:36 PM UTC",0,0,0,1
2822,eabl ni processor ama manufacturer,Neutral,"Sep 19, 2023 · 5:06 PM UTC",0,0,0,0
2823,is that family that family you know have share in eabl if yes then your answer is as good as mine  also ceo need to be fired and marketing departments you cant fire labourers who work like donkey dont get late for works poor salaries,Negative,"Sep 19, 2023 · 5:04 PM UTC",0,0,0,0
2824,eabl cuts 168 jobs amid profit decline,Neutral,"Sep 19, 2023 · 5:02 PM UTC",0,0,0,0
2825,its not only in the car sale industry its basically in every sector of the economy as expected the alcohol industry suffers first hence the job cuts recently announced by eabl its not looking good ,Positive,"Sep 19, 2023 · 4:54 PM UTC",0,0,0,2
