,data,text,sentiment,stats,links
3636,https://twitter.com/kotmehemehe/status/1693300175479939196#m,Hapa ni mbele au nyuma ya kuwa pastor?,,"Aug 20, 2023 · 4:33 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3637,https://twitter.com/Sheikhmakau/status/1693277736851173674#m,"For road trips or if you need booze for an event, go to eabl shop at Ruaraka; next to the newly launched Embassy club. Original and cheap liquor assured. The producer was forced to enter the market by the increased availability of fake liquor",,"Aug 20, 2023 · 3:04 PM UTC","{'comments': 1, 'retweets': 1, 'quotes': 0, 'likes': 1}"
3638,https://twitter.com/RosaEmpress1/status/1693274329595666492#m,"Pilsner 7 ulikua kitu biad, good days.",,"Aug 20, 2023 · 2:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3639,https://twitter.com/phil_odhiambo/status/1693264164993560857#m,Nice event but with the hype but without EABL as a sponsor it will just be a floss mode and slaying platform,,"Aug 20, 2023 · 2:10 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3640,https://twitter.com/HonInnocentMB/status/1693263619369132172#m,Kubali ulikuwa Simpson kibe hapo,,"Aug 20, 2023 · 2:08 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3641,https://twitter.com/kiptootitus/status/1693263395930140942#m,Nganuthia,,"Aug 20, 2023 · 2:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3642,https://twitter.com/HerMerix/status/1693249631365288047#m,@EABL_PLC should honestly continue using drunkards or drunk looking folks to advertise alcohol. @kibeandy looked like the assignment.,,"Aug 20, 2023 · 1:12 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3643,https://twitter.com/phil_odhiambo/status/1693243312340074912#m,EABL  main sponsors siwaoni....🤔🤔🤔🤔 Sol get hmmm nways those who wil be going enjoy,,"Aug 20, 2023 · 12:47 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3644,https://twitter.com/sokodirectory/status/1693207593135603839#m,"4/10 EABL Dislodges Safaricom As Top Traded Counter, Accounting For 31.8% https://sokodirectory.com/2023/08/eabl-dislodges-safaricom-as-top-traded-counter-accounting-for-31-8/",,"Aug 20, 2023 · 10:25 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3645,https://twitter.com/VictorRops/status/1693206578022015472#m,Hey @TuskerLager @tuskerciderug @EABL_PLC where did you get the inspiration? Is it from where I think ? #TuskerLager #TuskerCider,,"Aug 20, 2023 · 10:21 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3646,https://twitter.com/yonzkilonzi/status/1693201975574253796#m,@EABL_PLC,,"Aug 20, 2023 · 10:03 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3647,https://twitter.com/Uhurunomics/status/1693199891634270381#m,"Companies in the Private Sector are obsessed with ""Toxic Diversity"" they are forgetting to recruit on Merit....Look at EABL, Nation Media their profits are dropping like a rock.",,"Aug 20, 2023 · 9:54 AM UTC","{'comments': 0, 'retweets': 1, 'quotes': 0, 'likes': 4}"
3648,https://twitter.com/Tikinson_songol/status/1693163541291839983#m,"Kinuthia those days,pesa umeficha hizi traits saizi,pesa n sabuni...where are the wips for nganuthia😂😂",,"Aug 20, 2023 · 7:30 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3649,https://twitter.com/TVSoko_/status/1693154530043510800#m,"EABL Dislodges Safaricom As Top Traded Counter, Accounting For 31.8% -Soko Directory https://sokodirectory.com/2023/08/eabl-dislodges-safaricom-as-top-traded-counter-accounting-for-31-8/",,"Aug 20, 2023 · 6:54 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3650,https://twitter.com/wewenimjinga/status/1693154510619705404#m,EABL stock price is down 30% YTD. It was down over 5% last Friday.,,"Aug 20, 2023 · 6:54 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3651,https://twitter.com/Tsar_Nic/status/1693146685025771587#m,Manzeee...,,"Aug 20, 2023 · 6:23 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3652,https://twitter.com/freddyholysan/status/1693126461840888264#m,I don't know how I've survived the last 48 hours of my life. Close eabl asap if they can't spend their billions to crash bangoo counterfeits nkt. Nilienda kwa baba na nikarudi banae 😥😥😩,,"Aug 20, 2023 · 5:02 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3653,https://twitter.com/kassembanda/status/1693116295238058432#m,Bado mko Diani?,,"Aug 20, 2023 · 4:22 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3654,https://twitter.com/Paul_2018/status/1693102775884812541#m,"Mazy hapa ulikuwa unakaa scarecrow, Kifee the mukefee",,"Aug 20, 2023 · 3:28 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3655,https://twitter.com/njoroge_muhindi/status/1693063941797171687#m,Hapa unakaa the guy in Nigerian movies mwenye haonangi but macho ukua imefunguka sayote.,,"Aug 20, 2023 · 12:54 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3656,https://twitter.com/foreverrichfahm/status/1693037297883599044#m,😂😂😂😂,,"Aug 19, 2023 · 11:08 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3657,https://twitter.com/ZakaKamau/status/1693034581811757529#m,Imara kama Simba,,"Aug 19, 2023 · 10:57 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3658,https://twitter.com/Edd_bande/status/1693028431376662568#m,"The amount of bootlegging taking place is for the books. EABL monopolized the market and made sure local brews were killed in their favour. Let them face the ""losses""",,"Aug 19, 2023 · 10:33 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3659,https://twitter.com/MzaiyeCH/status/1693011517912793199#m,"Corporate warfare, Gaitho EABL-Diagio is to blame for all the barriers Kenyans face to set up local brew and that equates to genocide! Swiss has over 1000 breweries, 1000!!! @EABL_PLC is strangling Kenyans from even having a 2nd brewery coz of greed but their day is coming!",,"Aug 19, 2023 · 9:26 PM UTC","{'comments': 0, 'retweets': 2, 'quotes': 0, 'likes': 1}"
3660,https://twitter.com/oldspicebenno/status/1693008692885532710#m,@EABL_PLC HI. kindly bring this brand into circulation,,"Aug 19, 2023 · 9:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3661,https://twitter.com/Lucykin59253299/status/1693005216092651764#m,Sihapa chakula ilikua imekukataa kabisa🤣🤣,,"Aug 19, 2023 · 9:01 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3662,https://twitter.com/JohnMuitiriri/status/1693005009653232125#m,"It seems you had consumed lots of pilsner this day, supporting your product as a brand manager",,"Aug 19, 2023 · 9:00 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3663,https://twitter.com/Tender_Wema/status/1693001243805802583#m,"That's the beauty of life .. you learn and unlearn from your elders.  Your elders must be vocal for you to learn.   Whatever kind of noise they make, the point is lazima waongee ama wafanye ndio ujue ...",,"Aug 19, 2023 · 8:45 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3664,https://twitter.com/BrianOrwe/status/1692995420304085275#m,"EABL was started by people living in another time, people who believed the value of  a company is based on what it can produce today. Todays startups are valued by what they can produce in the future, some don't even have a service or product, just a powerpoint presentation 😂.",,"Aug 19, 2023 · 8:22 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3665,https://twitter.com/penjki/status/1692990047203491962#m,"Sure thing, but also we must learn to have home made, home tested and approved solutions to ensure there is chance for survivability in the long term. E.g angalia EABL iko na miaka 100 juu watu watakunywa mvinyo always, s",,"Aug 19, 2023 · 8:00 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3666,https://twitter.com/AjChori/status/1692987137589735929#m,Bro look like kinuthia,,"Aug 19, 2023 · 7:49 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3667,https://twitter.com/CovinoKristen/status/1692984142965645329#m,I may in the future; starting a pilot EABL project next summer (permits pending). But the pilot is small (10 boxes). And I’m not ready to go bigger yet.,,"Aug 19, 2023 · 7:37 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3668,https://twitter.com/paka_samaki/status/1692978486627958847#m,"I agree they're not drinking less. They're drinking bootleg liquor. The problem is EABL made sure they're the major market shareholder. If local brews were legal, losses and taxes would be spread out proportionally lakini wapi? They don't want to share the cake.",,"Aug 19, 2023 · 7:14 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3669,https://twitter.com/Philosopher254/status/1692976789658779919#m,All manner of excuses on why EABL profits declined. I won't repeat them. I'll add a jaba one: the bar at Statehouse closed,,"Aug 19, 2023 · 7:08 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 5}"
3670,https://twitter.com/Moffah/status/1692971641511576062#m,Hapa Kibe anafanana na Njoro wa Muturaa,,"Aug 19, 2023 · 6:47 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3671,https://twitter.com/MK_OL_/status/1692970698728243303#m,Hamtaki kujenga Kenya 🇰🇪 EABL labels sioni.,,"Aug 19, 2023 · 6:44 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3672,https://twitter.com/jimmieogodo/status/1692969836580634779#m,When are you letting her into the family?,,"Aug 19, 2023 · 6:40 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3673,https://twitter.com/KabiruWaMuraya/status/1692969434380427742#m,"Meakings you will die, not EABL confirmed don't try",,"Aug 19, 2023 · 6:39 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3674,https://twitter.com/dkasili/status/1692969163919114373#m,🤣,,"Aug 19, 2023 · 6:37 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3675,https://twitter.com/mkenyaree/status/1692967724694041082#m,"Anakaa ile sampuli ya discount, ni vile tu picha haiwezi capture harufu 😅",,"Aug 19, 2023 · 6:32 PM UTC","{'comments': 2, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3676,https://twitter.com/aWuodOkech/status/1692964725015871811#m,Apa ulikuwa kafukuswii buana🤣,,"Aug 19, 2023 · 6:20 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3677,https://twitter.com/00Fused/status/1692964259045540204#m,Walikulewesha alafu wakakupea job.,,"Aug 19, 2023 · 6:18 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3678,https://twitter.com/Sammy_briann/status/1692960750044631245#m,😂😂,,"Aug 19, 2023 · 6:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3679,https://twitter.com/SamWanyoike3/status/1692958860300988631#m,Mnyonge,,"Aug 19, 2023 · 5:57 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3680,https://twitter.com/MwihakiNjogu17/status/1692954024608206998#m,❤️👍,,"Aug 19, 2023 · 5:37 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3681,https://twitter.com/BenMartoe/status/1692952532912427156#m,Shida ni Napoleon ilikuwa karibu ikumalize,,"Aug 19, 2023 · 5:31 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3682,https://twitter.com/Peasant_Farmer3/status/1692949536119894048#m,"Kinuthia, maji ilikuita ukaitika.",,"Aug 19, 2023 · 5:19 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3683,https://twitter.com/dkasili/status/1692939197240201390#m,@mkenyaree @babaa_mc @AnzalaAdrian,,"Aug 19, 2023 · 4:38 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3684,https://twitter.com/mburu98_bryan/status/1692938595416616970#m,Naskia bro unalipwa kavu soo na Musk,,"Aug 19, 2023 · 4:36 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3685,https://twitter.com/deejayspence_kg/status/1692933784172110047#m,Buda c ulkw umechapa 😹😹,,"Aug 19, 2023 · 4:17 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3686,https://twitter.com/ElijahKipteng/status/1692933262144835993#m,"Jamo, Master, Wanjama ...",,"Aug 19, 2023 · 4:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3687,https://twitter.com/kinggppin/status/1692933104795615699#m,Apa unakaa gilbeys ilikuwa imekushika,,"Aug 19, 2023 · 4:14 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3688,https://twitter.com/SarakasiTrust/status/1692919881539137622#m,"Here are some #Halloween inspos for October 27th, see you there right?   #TheHauntedCircus #BTS #SarakasiDome  @circus254 @deejaykace @mixmasterlenny @gmoneyizme @suraj.kenya @djdrazen @littlerideke @jagermeisterkenya @viva_global @eabl_kenya @wings.kenya @monsterenergy",,"Aug 19, 2023 · 3:22 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3689,https://twitter.com/_oyole/status/1692918194573381804#m,Chuga si pombe zote za eabl,,"Aug 19, 2023 · 3:15 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3690,https://twitter.com/reborn_rogue/status/1692916300551512225#m,Ulikuwa mavitu bruh,,"Aug 19, 2023 · 3:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3691,https://twitter.com/MwangoCapital/status/1692914355954692433#m,EABL share price is down 18% in the last one year:,,"Aug 19, 2023 · 3:00 PM UTC","{'comments': 2, 'retweets': 3, 'quotes': 0, 'likes': 27}"
3692,https://twitter.com/MutaiASang/status/1692911979126554655#m,Pool association misses it,,"Aug 19, 2023 · 2:50 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3693,https://twitter.com/_jaay7/status/1692901169318822260#m,Wueh huyu ni kibe😂,,"Aug 19, 2023 · 2:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3694,https://twitter.com/Ace_writerrs/status/1692901026234278196#m,"Today, EABL is synonymous with Corporate lesbians, we need men back to marketing alcohol,",,"Aug 19, 2023 · 2:07 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3695,https://twitter.com/LawSocietyofKe/status/1692896989032182155#m,Shout out to @DjProtegeKenya for the best mix during the Gala Dinner at the #LSKAnnualConference2023 @EABL_PLC,,"Aug 19, 2023 · 1:51 PM UTC","{'comments': 1, 'retweets': 3, 'quotes': 0, 'likes': 36}"
3696,https://twitter.com/B_Ogero/status/1692894670911615062#m,"If ""nmetoka mbali"" was a person.😄",,"Aug 19, 2023 · 1:41 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3697,https://twitter.com/TheAbojani/status/1692889111076421902#m,8⃣ EABL closed its last trading day on Friday at 125.25 KES per share recording a 5.5% drop from its previous closing price of 132.50 KES. East African Breweries began the year with a share price of 167.50 KES but has since lost 25.2% off that price valuation.  This is attributed to lower profit and a decrease in dividends for FY 2023. @EABL_PLC,,"Aug 19, 2023 · 1:19 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3698,https://twitter.com/SarakasiTrust/status/1692886610864439567#m,October 27th is going to be 🔥 🔥 🔥   Get your advanced ticket at only KES 750 #TheHauntedCircus #BTS #SarakasiDome  @circus254 @deejaykace @mixmasterlenny @gmoneyizme @suraj.kenya @djdrazen @littlerideke @jagermeisterkenya @viva_global @eabl_kenya @wings.kenya @monsterenergy,,"Aug 19, 2023 · 1:09 PM UTC","{'comments': 0, 'retweets': 3, 'quotes': 0, 'likes': 5}"
3699,https://twitter.com/Thuosis/status/1692882127409328577#m,Kumbe wewe ni alcoholic,,"Aug 19, 2023 · 12:52 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3700,https://twitter.com/provokactive/status/1692881858546020512#m,"You mean Diageo/EABL is producing adulterated beer? Doesn't make sense, why would they? 🤔🙄🍺",,"Aug 19, 2023 · 12:51 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3701,https://twitter.com/_moses_chacha/status/1692879036987457955#m,😁😁😁😁😁,,"Aug 19, 2023 · 12:39 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3702,https://twitter.com/OptaHos/status/1692871469783539860#m,Before pilsner there was Castle lager pool and dirt challenge,,"Aug 19, 2023 · 12:09 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3703,https://twitter.com/Karanyagua444/status/1692871172646441377#m,Kife Nganuthia kanuthu,,"Aug 19, 2023 · 12:08 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3704,https://twitter.com/paulinekikii/status/1692870229309669845#m,Njugush kuna hope,,"Aug 19, 2023 · 12:04 PM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3705,https://twitter.com/toxyk254/status/1692870217213329465#m,😂😂uyu msee ni wa zamani and he beefs with 20year olds,,"Aug 19, 2023 · 12:04 PM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 2}"
3706,https://twitter.com/anoldehhitman/status/1692868616847253998#m,Kitambo ulikuwa tanker,,"Aug 19, 2023 · 11:58 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3707,https://twitter.com/HILLA254/status/1692868219940249858#m,Ulikua mnyonge..😂,,"Aug 19, 2023 · 11:56 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3708,https://twitter.com/IIdeologist/status/1692867999349322028#m,Who is this guy?👀,,"Aug 19, 2023 · 11:55 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
3709,https://twitter.com/cheniyabaiskili/status/1692867754158661678#m,@Tsar_Nic it's that time of the year again.,,"Aug 19, 2023 · 11:54 AM UTC","{'comments': 1, 'retweets': 0, 'quotes': 0, 'likes': 1}"
3710,https://twitter.com/Uhurunomics/status/1692865365498339824#m,They are busy promoting LGBTQ si basi wauzie hiyo community Pombe,,"Aug 19, 2023 · 11:45 AM UTC","{'comments': 0, 'retweets': 0, 'quotes': 0, 'likes': 0}"
